Season,Week,Celebrity,Rule_Mode,Judge_Total_Score_Raw,Actual_Result,Judge_Percent,Judge_Rank_Points,Est_Fan%_Mean_Bayesian,Est_Fan%_Std_Bayesian,Acceptance_Rate%_Bayesian,Est_Fan%_Mean_Uniform,Est_Fan%_Std_Uniform,Acceptance_Rate%_Uniform
22,10,Nyle DiMarco,Percentage (Judge% + Fan%),28.9998,Safe,33.33,,33.24,6.61,100.0,33.33,23.57,100.0
22,10,Paige VanZant,Percentage (Judge% + Fan%),29.666600000000003,Safe,34.1,,34.9,6.67,100.0,33.38,23.57,100.0
23,1,Amber Rose,Percentage (Judge% + Fan%),24.0,Safe,7.27,,13.51,4.79,100.0,7.71,7.12,100.0
23,1,Babyface,Percentage (Judge% + Fan%),26.0,Safe,7.88,,5.94,3.3,100.0,7.68,7.11,100.0
23,1,Calvin Johnson Jr.,Percentage (Judge% + Fan%),26.0,Safe,7.88,,5.39,3.17,100.0,7.69,7.1,100.0
23,1,Jake T. Austin,Percentage (Judge% + Fan%),22.0,Safe,6.67,,5.38,3.16,100.0,7.7,7.13,100.0
23,1,James Hinchcliffe,Percentage (Judge% + Fan%),31.0,Safe,9.39,,6.03,3.34,100.0,7.7,7.12,100.0
23,1,Jana Kramer,Percentage (Judge% + Fan%),27.0,Safe,8.18,,10.84,4.36,100.0,7.69,7.1,100.0
23,1,Laurie Hernandez,Percentage (Judge% + Fan%),31.0,Safe,9.39,,6.77,3.52,100.0,7.67,7.08,100.0
23,1,Marilu Henner,Percentage (Judge% + Fan%),27.0,Safe,8.18,,6.59,3.46,100.0,7.69,7.11,100.0
23,1,Maureen McCormick,Percentage (Judge% + Fan%),22.0,Safe,6.67,,7.5,3.69,100.0,7.68,7.1,100.0
23,1,Rick Perry,Percentage (Judge% + Fan%),20.0,Safe,6.06,,5.83,3.28,100.0,7.72,7.15,100.0
23,1,Ryan Lochte,Percentage (Judge% + Fan%),24.0,Safe,7.27,,10.95,4.37,100.0,7.68,7.1,100.0
23,1,Terra Jole,Percentage (Judge% + Fan%),25.0,Safe,7.58,,6.4,3.43,100.0,7.69,7.1,100.0
23,1,Vanilla Ice,Percentage (Judge% + Fan%),25.0,Safe,7.58,,8.87,3.98,100.0,7.7,7.13,100.0
23,2,Amber Rose,Percentage (Judge% + Fan%),24.0,Safe,6.82,,13.6,4.8,26.66,8.72,7.21,14.04
23,2,Babyface,Percentage (Judge% + Fan%),30.0,Safe,8.52,,6.13,3.29,26.66,7.96,7.26,14.04
23,2,Calvin Johnson Jr.,Percentage (Judge% + Fan%),28.0,Safe,7.95,,5.74,3.09,26.66,8.08,7.25,14.04
23,2,Jake T. Austin,Percentage (Judge% + Fan%),24.0,Eliminated,6.82,,2.36,1.02,26.66,0.9,0.7,14.04
23,2,James Hinchcliffe,Percentage (Judge% + Fan%),29.0,Safe,8.24,,6.25,3.29,26.66,7.95,7.21,14.04
23,2,Jana Kramer,Percentage (Judge% + Fan%),29.0,Safe,8.24,,10.91,4.37,26.66,7.95,7.19,14.04
23,2,Laurie Hernandez,Percentage (Judge% + Fan%),32.0,Safe,9.09,,6.86,3.52,26.66,7.83,7.2,14.04
23,2,Marilu Henner,Percentage (Judge% + Fan%),27.0,Safe,7.67,,6.89,3.41,26.66,8.07,7.2,14.04
23,2,Maureen McCormick,Percentage (Judge% + Fan%),26.0,Safe,7.39,,7.74,3.6,26.66,8.26,7.21,14.04
23,2,Rick Perry,Percentage (Judge% + Fan%),22.0,Safe,6.25,,6.88,3.09,26.66,9.3,7.29,14.04
23,2,Ryan Lochte,Percentage (Judge% + Fan%),24.0,Safe,6.82,,11.07,4.35,26.66,8.78,7.29,14.04
23,2,Terra Jole,Percentage (Judge% + Fan%),31.0,Safe,8.81,,6.5,3.39,26.66,7.95,7.27,14.04
23,2,Vanilla Ice,Percentage (Judge% + Fan%),26.0,Safe,7.39,,9.07,3.96,26.66,8.25,7.22,14.04
23,3,Amber Rose,Percentage (Judge% + Fan%),25.0,Safe,7.69,,14.1,4.88,31.81,9.29,7.89,18.43
23,3,Babyface,Percentage (Judge% + Fan%),25.0,Safe,7.69,,7.15,3.3,31.81,9.24,7.89,18.43
23,3,Calvin Johnson Jr.,Percentage (Judge% + Fan%),32.0,Safe,9.85,,6.01,3.27,31.81,8.65,7.88,18.43
23,3,James Hinchcliffe,Percentage (Judge% + Fan%),29.0,Safe,8.92,,6.8,3.4,31.81,8.69,7.82,18.43
23,3,Jana Kramer,Percentage (Judge% + Fan%),26.0,Safe,8.0,,11.44,4.43,31.81,9.06,7.87,18.43
23,3,Laurie Hernandez,Percentage (Judge% + Fan%),31.0,Safe,9.54,,7.39,3.6,31.81,8.69,7.92,18.43
23,3,Marilu Henner,Percentage (Judge% + Fan%),28.0,Safe,8.62,,7.37,3.53,31.81,8.82,7.88,18.43
23,3,Maureen McCormick,Percentage (Judge% + Fan%),28.0,Safe,8.62,,8.19,3.73,31.81,8.81,7.9,18.43
23,3,Rick Perry,Percentage (Judge% + Fan%),23.0,Eliminated,7.08,,3.13,1.2,31.81,1.11,0.86,18.43
23,3,Ryan Lochte,Percentage (Judge% + Fan%),25.0,Safe,7.69,,11.59,4.46,31.81,9.21,7.81,18.43
23,3,Terra Jole,Percentage (Judge% + Fan%),30.0,Safe,9.23,,7.08,3.52,31.81,8.74,7.92,18.43
23,3,Vanilla Ice,Percentage (Judge% + Fan%),23.0,Safe,7.08,,9.76,3.98,31.81,9.68,7.84,18.43
23,4,Amber Rose,Percentage (Judge% + Fan%),24.0,Safe,9.2,,14.77,4.97,39.65,9.79,8.7,26.32
23,4,Babyface,Percentage (Judge% + Fan%),18.0,Eliminated,6.9,,3.97,1.47,39.65,1.6,1.14,26.32
23,4,Calvin Johnson Jr.,Percentage (Judge% + Fan%),23.0,Safe,8.81,,7.0,3.33,39.65,9.91,8.67,26.32
23,4,James Hinchcliffe,Percentage (Judge% + Fan%),28.0,Safe,10.73,,7.17,3.57,39.65,9.59,8.68,26.32
23,4,Jana Kramer,Percentage (Judge% + Fan%),23.0,Safe,8.81,,12.08,4.56,39.65,9.92,8.7,26.32
23,4,Laurie Hernandez,Percentage (Judge% + Fan%),30.0,Safe,11.49,,7.89,3.77,39.65,9.59,8.73,26.32
23,4,Marilu Henner,Percentage (Judge% + Fan%),21.0,Safe,8.05,,8.27,3.57,39.65,10.26,8.71,26.32
23,4,Maureen McCormick,Percentage (Judge% + Fan%),24.0,Safe,9.2,,8.78,3.88,39.65,9.78,8.68,26.32
23,4,Ryan Lochte,Percentage (Judge% + Fan%),22.0,Safe,8.43,,12.22,4.55,39.65,10.05,8.6,26.32
23,4,Terra Jole,Percentage (Judge% + Fan%),25.0,Safe,9.58,,7.69,3.63,39.65,9.68,8.65,26.32
23,4,Vanilla Ice,Percentage (Judge% + Fan%),23.0,Safe,8.81,,10.15,4.16,39.65,9.84,8.62,26.32
23,5,Amber Rose,Percentage (Judge% + Fan%),24.0,Safe,10.43,,17.32,5.31,100.0,11.08,9.92,100.0
23,5,Calvin Johnson Jr.,Percentage (Judge% + Fan%),24.0,Safe,10.43,,7.77,3.75,100.0,11.08,9.86,100.0
23,5,James Hinchcliffe,Percentage (Judge% + Fan%),29.0,Safe,12.61,,8.53,3.91,100.0,11.12,9.93,100.0
23,5,Jana Kramer,Percentage (Judge% + Fan%),26.0,Safe,11.3,,14.2,4.89,100.0,11.11,9.93,100.0
23,5,Laurie Hernandez,Percentage (Judge% + Fan%),25.0,Safe,10.87,,9.42,4.1,100.0,11.11,9.93,100.0
23,5,Marilu Henner,Percentage (Judge% + Fan%),27.0,Safe,11.74,,9.2,4.05,100.0,11.11,9.92,100.0
23,5,Maureen McCormick,Percentage (Judge% + Fan%),24.0,Safe,10.43,,10.26,4.24,100.0,11.15,9.99,100.0
23,5,Ryan Lochte,Percentage (Judge% + Fan%),24.0,Safe,10.43,,14.32,4.9,100.0,11.11,9.92,100.0
23,5,Terra Jole,Percentage (Judge% + Fan%),27.0,Safe,11.74,,8.97,3.99,100.0,11.13,9.93,100.0
23,6,Amber Rose,Percentage (Judge% + Fan%),28.0,Eliminated,9.18,,7.2,1.43,1.53,1.9,1.44,23.01
23,6,Calvin Johnson Jr.,Percentage (Judge% + Fan%),37.0,Safe,12.13,,9.15,3.53,1.53,11.81,10.25,23.01
23,6,James Hinchcliffe,Percentage (Judge% + Fan%),38.0,Safe,12.46,,9.55,3.72,1.53,11.82,10.32,23.01
23,6,Jana Kramer,Percentage (Judge% + Fan%),40.0,Safe,13.11,,14.64,4.93,1.53,11.82,10.41,23.01
23,6,Laurie Hernandez,Percentage (Judge% + Fan%),37.0,Safe,12.13,,10.35,3.81,1.53,11.85,10.29,23.01
23,6,Marilu Henner,Percentage (Judge% + Fan%),34.0,Safe,11.15,,10.76,3.78,1.53,12.17,10.29,23.01
23,6,Maureen McCormick,Percentage (Judge% + Fan%),31.0,Safe,10.16,,11.83,3.84,1.53,12.69,10.29,23.01
23,6,Ryan Lochte,Percentage (Judge% + Fan%),30.0,Safe,9.84,,15.28,4.71,1.53,12.94,10.28,23.01
23,6,Terra Jole,Percentage (Judge% + Fan%),30.0,Safe,9.84,,11.25,3.6,1.53,13.01,10.42,23.01
23,7,Calvin Johnson Jr.,Percentage (Judge% + Fan%),37.0,Safe,13.43,,9.98,3.63,10.8,13.5,11.16,15.54
23,7,James Hinchcliffe,Percentage (Judge% + Fan%),37.0,Safe,13.43,,10.76,3.88,10.8,13.48,11.23,15.54
23,7,Jana Kramer,Percentage (Judge% + Fan%),34.5,Safe,12.52,,18.34,5.37,10.8,13.93,11.09,15.54
23,7,Laurie Hernandez,Percentage (Judge% + Fan%),34.5,Safe,12.52,,12.11,4.08,10.8,14.06,11.18,15.54
23,7,Marilu Henner,Percentage (Judge% + Fan%),32.0,Safe,11.62,,12.3,3.92,10.8,14.86,11.21,15.54
23,7,Maureen McCormick,Percentage (Judge% + Fan%),33.0,Eliminated,11.98,,6.22,1.62,10.8,1.71,1.44,15.54
23,7,Ryan Lochte,Percentage (Judge% + Fan%),33.0,Safe,11.98,,18.65,5.35,10.8,14.43,11.21,15.54
23,7,Terra Jole,Percentage (Judge% + Fan%),34.5,Safe,12.52,,11.65,3.92,10.8,14.04,11.21,15.54
23,8,Calvin Johnson Jr.,Percentage (Judge% + Fan%),30.0,Safe,14.93,,12.41,3.52,1.09,15.58,12.37,19.08
23,8,James Hinchcliffe,Percentage (Judge% + Fan%),34.9998,Safe,17.41,,12.15,4.13,1.09,14.74,12.33,19.08
23,8,Jana Kramer,Percentage (Judge% + Fan%),30.0,Safe,14.93,,20.85,5.51,1.09,15.55,12.34,19.08
23,8,Laurie Hernandez,Percentage (Judge% + Fan%),33.0,Safe,16.42,,13.63,4.3,1.09,14.97,12.33,19.08
23,8,Marilu Henner,Percentage (Judge% + Fan%),23.0,Safe,11.44,,15.92,3.8,1.09,18.54,12.28,19.08
23,8,Ryan Lochte,Percentage (Judge% + Fan%),26.0,Eliminated,12.94,,9.61,1.78,1.09,2.57,2.02,19.08
23,8,Terra Jole,Percentage (Judge% + Fan%),24.0,Safe,11.94,,15.43,3.62,1.09,18.06,12.4,19.08
23,9,Calvin Johnson Jr.,Percentage (Judge% + Fan%),37.0,Safe,16.3,,14.09,3.9,15.54,19.82,14.3,20.44
23,9,James Hinchcliffe,Percentage (Judge% + Fan%),36.0,Safe,15.86,,15.53,4.23,15.54,20.19,14.2,20.44
23,9,Jana Kramer,Percentage (Judge% + Fan%),40.0,Safe,17.62,,28.6,6.31,15.54,18.84,14.31,20.44
23,9,Laurie Hernandez,Percentage (Judge% + Fan%),40.0,Safe,17.62,,16.61,4.82,15.54,18.76,14.2,20.44
23,9,Marilu Henner,Percentage (Judge% + Fan%),36.0,Eliminated,15.86,,9.2,2.17,15.54,3.0,2.46,20.44
23,9,Terra Jole,Percentage (Judge% + Fan%),38.0,Safe,16.74,,15.96,4.56,15.54,19.39,14.23,20.44
23,10,Calvin Johnson Jr.,Percentage (Judge% + Fan%),28.0,Safe,19.11,,17.59,4.0,14.74,24.95,15.56,18.13
23,10,James Hinchcliffe,Percentage (Judge% + Fan%),29.5,Safe,20.14,,18.27,4.44,14.74,23.71,15.31,18.13
23,10,Jana Kramer,Percentage (Judge% + Fan%),29.0,Safe,19.8,,33.17,6.52,14.74,23.98,15.38,18.13
23,10,Laurie Hernandez,Percentage (Judge% + Fan%),30.0,Safe,20.48,,19.94,4.93,14.74,23.47,15.5,18.13
23,10,Terra Jole,Percentage (Judge% + Fan%),30.0,Eliminated,20.48,,11.03,2.44,14.74,3.9,3.18,18.13
23,11,Calvin Johnson Jr.,Percentage (Judge% + Fan%),38.3331,Safe,25.19,,25.07,3.64,0.46,31.43,19.27,29.84
23,11,James Hinchcliffe,Percentage (Judge% + Fan%),38.9998,Safe,25.63,,25.93,4.14,0.46,30.96,19.23,29.84
23,11,Jana Kramer,Percentage (Judge% + Fan%),35.5,Eliminated,23.33,,22.05,2.22,0.46,6.78,5.16,29.84
23,11,Laurie Hernandez,Percentage (Judge% + Fan%),39.333200000000005,Safe,25.85,,26.95,4.39,0.46,30.83,19.31,29.84
24,1,Bonner Bolton,Percentage (Judge% + Fan%),22.0,Safe,7.28,,8.27,3.86,100.0,8.33,7.66,100.0
24,1,Charo,Percentage (Judge% + Fan%),21.0,Safe,6.95,,11.4,4.46,100.0,8.35,7.67,100.0
24,1,Chris Kattan,Percentage (Judge% + Fan%),17.0,Safe,5.63,,7.34,3.64,100.0,8.33,7.68,100.0
24,1,David Ross,Percentage (Judge% + Fan%),28.0,Safe,9.27,,8.98,4.0,100.0,8.34,7.68,100.0
24,1,Erika Jayne,Percentage (Judge% + Fan%),24.0,Safe,7.95,,8.54,3.91,100.0,8.31,7.65,100.0
24,1,Heather Morris,Percentage (Judge% + Fan%),28.0,Safe,9.27,,7.34,3.65,100.0,8.29,7.62,100.0
24,1,Mr. T,Percentage (Judge% + Fan%),20.0,Safe,6.62,,6.58,3.47,100.0,8.35,7.68,100.0
24,1,Nancy Kerrigan,Percentage (Judge% + Fan%),28.0,Safe,9.27,,8.75,3.95,100.0,8.32,7.65,100.0
24,1,Nick Viall,Percentage (Judge% + Fan%),24.0,Safe,7.95,,7.9,3.78,100.0,8.34,7.66,100.0
24,1,Normani,Percentage (Judge% + Fan%),27.0,Safe,8.94,,7.89,3.77,100.0,8.35,7.69,100.0
24,1,Rashad Jennings,Percentage (Judge% + Fan%),31.0,Safe,10.26,,7.99,3.8,100.0,8.33,7.66,100.0
24,1,Simone Biles,Percentage (Judge% + Fan%),32.0,Safe,10.6,,9.0,4.0,100.0,8.35,7.7,100.0
24,2,Bonner Bolton,Percentage (Judge% + Fan%),28.0,Safe,8.54,,8.52,3.81,24.78,8.89,7.95,21.62
24,2,Charo,Percentage (Judge% + Fan%),25.0,Safe,7.62,,11.58,4.41,24.78,9.23,7.92,21.62
24,2,Chris Kattan,Percentage (Judge% + Fan%),22.0,Eliminated,6.71,,3.62,1.29,24.78,1.27,0.93,21.62
24,2,David Ross,Percentage (Judge% + Fan%),27.0,Safe,8.23,,9.26,3.97,24.78,8.91,7.9,21.62
24,2,Erika Jayne,Percentage (Judge% + Fan%),28.0,Safe,8.54,,8.8,3.87,24.78,8.86,7.95,21.62
24,2,Heather Morris,Percentage (Judge% + Fan%),30.0,Safe,9.15,,7.62,3.63,24.78,8.74,7.94,21.62
24,2,Mr. T,Percentage (Judge% + Fan%),22.0,Safe,6.71,,7.84,3.24,24.78,9.88,7.91,21.62
24,2,Nancy Kerrigan,Percentage (Judge% + Fan%),28.0,Safe,8.54,,8.98,3.91,24.78,8.85,7.91,21.62
24,2,Nick Viall,Percentage (Judge% + Fan%),25.0,Safe,7.62,,8.44,3.65,24.78,9.15,7.85,21.62
24,2,Normani,Percentage (Judge% + Fan%),32.0,Safe,9.76,,8.0,3.77,24.78,8.72,7.93,21.62
24,2,Rashad Jennings,Percentage (Judge% + Fan%),32.0,Safe,9.76,,8.16,3.83,24.78,8.71,8.0,21.62
24,2,Simone Biles,Percentage (Judge% + Fan%),29.0,Safe,8.84,,9.19,4.0,24.78,8.78,7.92,21.62
24,3,Bonner Bolton,Percentage (Judge% + Fan%),24.0,Safe,7.62,,10.15,3.65,4.04,10.67,8.48,18.67
24,3,Charo,Percentage (Judge% + Fan%),24.0,Eliminated,7.62,,4.94,1.25,4.04,1.32,1.03,18.67
24,3,David Ross,Percentage (Judge% + Fan%),31.0,Safe,9.84,,10.05,4.07,4.04,9.57,8.55,18.67
24,3,Erika Jayne,Percentage (Judge% + Fan%),26.0,Safe,8.25,,10.12,3.82,4.04,10.16,8.52,18.67
24,3,Heather Morris,Percentage (Judge% + Fan%),33.0,Safe,10.48,,8.31,3.73,4.04,9.43,8.5,18.67
24,3,Mr. T,Percentage (Judge% + Fan%),24.0,Safe,7.62,,9.01,3.26,4.04,10.68,8.51,18.67
24,3,Nancy Kerrigan,Percentage (Judge% + Fan%),33.0,Safe,10.48,,9.7,4.07,4.04,9.4,8.49,18.67
24,3,Nick Viall,Percentage (Judge% + Fan%),26.0,Safe,8.25,,9.56,3.61,4.04,10.11,8.45,18.67
24,3,Normani,Percentage (Judge% + Fan%),34.0,Safe,10.79,,8.75,3.91,4.04,9.4,8.51,18.67
24,3,Rashad Jennings,Percentage (Judge% + Fan%),28.0,Safe,8.89,,9.43,3.72,4.04,9.84,8.56,18.67
24,3,Simone Biles,Percentage (Judge% + Fan%),32.0,Safe,10.16,,9.99,4.07,4.04,9.42,8.44,18.67
24,4,Bonner Bolton,Percentage (Judge% + Fan%),32.0,Safe,9.82,,10.6,4.11,35.3,10.96,9.36,20.2
24,4,David Ross,Percentage (Judge% + Fan%),31.0,Safe,9.51,,11.52,4.3,35.3,11.25,9.47,20.2
24,4,Erika Jayne,Percentage (Judge% + Fan%),30.0,Safe,9.2,,11.06,4.13,35.3,11.34,9.35,20.2
24,4,Heather Morris,Percentage (Judge% + Fan%),35.0,Safe,10.74,,9.35,3.91,35.3,10.66,9.38,20.2
24,4,Mr. T,Percentage (Judge% + Fan%),28.0,Eliminated,8.59,,4.57,1.55,35.3,1.46,1.13,20.2
24,4,Nancy Kerrigan,Percentage (Judge% + Fan%),33.0,Safe,10.12,,11.1,4.26,35.3,10.85,9.36,20.2
24,4,Nick Viall,Percentage (Judge% + Fan%),30.0,Safe,9.2,,10.36,3.94,35.3,11.36,9.34,20.2
24,4,Normani,Percentage (Judge% + Fan%),32.0,Safe,9.82,,10.15,4.0,35.3,11.04,9.38,20.2
24,4,Rashad Jennings,Percentage (Judge% + Fan%),39.0,Safe,11.96,,10.0,4.16,35.3,10.49,9.4,20.2
24,4,Simone Biles,Percentage (Judge% + Fan%),36.0,Safe,11.04,,11.28,4.36,35.3,10.59,9.4,20.2
24,5,Bonner Bolton,Percentage (Judge% + Fan%),30.0,Safe,9.87,,12.21,4.0,11.64,13.32,9.97,13.96
24,5,David Ross,Percentage (Judge% + Fan%),29.0,Safe,9.54,,13.1,4.16,11.64,13.64,9.93,13.96
24,5,Erika Jayne,Percentage (Judge% + Fan%),32.0,Eliminated,10.53,,5.57,1.5,11.64,1.46,1.2,13.96
24,5,Heather Morris,Percentage (Judge% + Fan%),34.0,Safe,11.18,,10.8,3.86,11.64,12.15,9.95,13.96
24,5,Nancy Kerrigan,Percentage (Judge% + Fan%),36.0,Safe,11.84,,12.13,4.35,11.64,11.76,9.99,13.96
24,5,Nick Viall,Percentage (Judge% + Fan%),34.0,Safe,11.18,,11.32,4.02,11.64,12.09,9.87,13.96
24,5,Normani,Percentage (Judge% + Fan%),39.0,Safe,12.83,,10.86,4.16,11.64,11.47,9.94,13.96
24,5,Rashad Jennings,Percentage (Judge% + Fan%),32.0,Safe,10.53,,11.67,3.98,11.64,12.58,9.85,13.96
24,5,Simone Biles,Percentage (Judge% + Fan%),38.0,Safe,12.5,,12.33,4.49,11.64,11.52,9.97,13.96
24,6,Bonner Bolton,Percentage (Judge% + Fan%),31.5,Safe,11.71,,13.62,4.07,11.1,14.73,9.86,5.96
24,6,David Ross,Percentage (Judge% + Fan%),31.0,Safe,11.52,,14.49,4.31,11.1,14.77,9.76,5.96
24,6,Heather Morris,Percentage (Judge% + Fan%),37.0,Eliminated,13.75,,5.35,1.49,11.1,1.4,1.23,5.96
24,6,Nancy Kerrigan,Percentage (Judge% + Fan%),33.5,Safe,12.45,,13.83,4.3,11.1,13.86,9.74,5.96
24,6,Nick Viall,Percentage (Judge% + Fan%),30.5,Safe,11.34,,13.42,3.9,11.1,15.17,9.92,5.96
24,6,Normani,Percentage (Judge% + Fan%),36.0,Safe,13.38,,12.5,4.15,11.1,12.98,9.79,5.96
24,6,Rashad Jennings,Percentage (Judge% + Fan%),35.0,Safe,13.01,,12.79,4.13,11.1,13.54,9.88,5.96
24,6,Simone Biles,Percentage (Judge% + Fan%),34.5,Safe,12.83,,14.01,4.43,11.1,13.55,9.74,5.96
24,7,Bonner Bolton,Percentage (Judge% + Fan%),31.0,Safe,12.25,,16.12,4.13,10.81,18.09,11.91,13.67
24,7,David Ross,Percentage (Judge% + Fan%),32.0,Safe,12.65,,16.68,4.39,10.81,17.71,11.94,13.67
24,7,Nancy Kerrigan,Percentage (Judge% + Fan%),36.0,Eliminated,14.23,,8.08,1.83,10.81,2.15,1.79,13.67
24,7,Nick Viall,Percentage (Judge% + Fan%),34.0,Safe,13.44,,15.07,4.14,10.81,16.88,11.94,13.67
24,7,Normani,Percentage (Judge% + Fan%),42.0,Safe,16.6,,13.89,4.47,10.81,14.68,11.95,13.67
24,7,Rashad Jennings,Percentage (Judge% + Fan%),39.0,Safe,15.42,,14.41,4.38,10.81,15.23,11.93,13.67
24,7,Simone Biles,Percentage (Judge% + Fan%),39.0,Safe,15.42,,15.76,4.74,10.81,15.25,11.97,13.67
24,8,Bonner Bolton,Percentage (Judge% + Fan%),29.0,Eliminated,16.62,,15.08,3.04,43.9,5.16,3.86,32.16
24,8,David Ross,Percentage (Judge% + Fan%),32.5,Safe,18.62,,22.85,5.18,43.9,25.02,17.0,32.16
24,8,Normani,Percentage (Judge% + Fan%),39.5,Safe,22.64,,19.62,5.12,43.9,22.76,17.07,32.16
24,8,Rashad Jennings,Percentage (Judge% + Fan%),37.5,Safe,21.49,,20.16,5.07,43.9,23.37,17.12,32.16
24,8,Simone Biles,Percentage (Judge% + Fan%),36.0,Safe,20.63,,22.3,5.37,43.9,23.69,17.05,32.16
24,9,David Ross,Percentage (Judge% + Fan%),35.0,Safe,23.1,,29.37,4.89,12.38,32.75,17.29,21.06
24,9,Normani,Percentage (Judge% + Fan%),38.0,Safe,25.08,,26.49,4.6,12.38,30.78,17.26,21.06
24,9,Rashad Jennings,Percentage (Judge% + Fan%),38.5,Safe,25.41,,26.52,4.72,12.38,30.53,17.3,21.06
24,9,Simone Biles,Percentage (Judge% + Fan%),40.0,Eliminated,26.4,,17.63,2.61,12.38,5.94,4.57,21.06
24,10,David Ross,Percentage (Judge% + Fan%),36.3333,Safe,31.5,,36.2,6.72,100.0,33.28,23.55,100.0
24,10,Normani,Percentage (Judge% + Fan%),39.333200000000005,Safe,34.1,,31.65,6.51,100.0,33.34,23.59,100.0
24,10,Rashad Jennings,Percentage (Judge% + Fan%),39.6666,Safe,34.39,,32.15,6.56,100.0,33.38,23.59,100.0
25,1,Barbara Corcoran,Percentage (Judge% + Fan%),14.0,Safe,5.86,,6.44,3.43,100.0,7.68,7.11,100.0
25,1,Debbie Gibson,Percentage (Judge% + Fan%),17.0,Safe,7.11,,7.44,3.68,100.0,7.69,7.12,100.0
25,1,Derek Fisher,Percentage (Judge% + Fan%),18.0,Safe,7.53,,6.24,3.38,100.0,7.73,7.15,100.0
25,1,Drew Scott,Percentage (Judge% + Fan%),16.0,Safe,6.69,,6.93,3.56,100.0,7.69,7.12,100.0
25,1,Frankie Muniz,Percentage (Judge% + Fan%),19.0,Safe,7.95,,9.99,4.2,100.0,7.69,7.12,100.0
25,1,Jordan Fisher,Percentage (Judge% + Fan%),22.0,Safe,9.21,,9.09,4.02,100.0,7.69,7.1,100.0
25,1,Lindsey Stirling,Percentage (Judge% + Fan%),22.0,Safe,9.21,,9.53,4.12,100.0,7.68,7.12,100.0
25,1,Nick Lachey,Percentage (Judge% + Fan%),18.0,Safe,7.53,,7.29,3.64,100.0,7.71,7.14,100.0
25,1,Nikki Bella,Percentage (Judge% + Fan%),20.0,Safe,8.37,,8.53,3.9,100.0,7.69,7.1,100.0
25,1,Sasha Pieterse,Percentage (Judge% + Fan%),18.0,Safe,7.53,,7.1,3.6,100.0,7.7,7.12,100.0
25,1,Terrell Owens,Percentage (Judge% + Fan%),15.0,Safe,6.28,,7.03,3.58,100.0,7.72,7.14,100.0
25,1,Vanessa Lachey,Percentage (Judge% + Fan%),21.0,Safe,8.79,,7.18,3.61,100.0,7.67,7.1,100.0
25,1,Victoria Arlen,Percentage (Judge% + Fan%),19.0,Safe,7.95,,7.23,3.63,100.0,7.69,7.08,100.0
25,2,Barbara Corcoran,Percentage (Judge% + Fan%),17.0,Eliminated,6.22,,3.0,1.13,26.3,1.1,0.81,21.51
25,2,Debbie Gibson,Percentage (Judge% + Fan%),20.5,Safe,7.5,,7.73,3.61,26.3,8.28,7.42,21.51
25,2,Derek Fisher,Percentage (Judge% + Fan%),19.0,Safe,6.95,,6.89,3.26,26.3,8.56,7.4,21.51
25,2,Drew Scott,Percentage (Judge% + Fan%),20.5,Safe,7.5,,7.29,3.49,26.3,8.27,7.37,21.51
25,2,Frankie Muniz,Percentage (Judge% + Fan%),24.0,Safe,8.78,,10.07,4.21,26.3,7.99,7.36,21.51
25,2,Jordan Fisher,Percentage (Judge% + Fan%),24.0,Safe,8.78,,9.2,4.04,26.3,8.06,7.37,21.51
25,2,Lindsey Stirling,Percentage (Judge% + Fan%),22.5,Safe,8.23,,9.66,4.13,26.3,8.06,7.38,21.51
25,2,Nick Lachey,Percentage (Judge% + Fan%),19.0,Safe,6.95,,7.75,3.54,26.3,8.51,7.37,21.51
25,2,Nikki Bella,Percentage (Judge% + Fan%),19.5,Safe,7.13,,8.81,3.85,26.3,8.44,7.41,21.51
25,2,Sasha Pieterse,Percentage (Judge% + Fan%),22.5,Safe,8.23,,7.3,3.57,26.3,8.09,7.38,21.51
25,2,Terrell Owens,Percentage (Judge% + Fan%),19.5,Safe,7.13,,7.5,3.5,26.3,8.48,7.42,21.51
25,2,Vanessa Lachey,Percentage (Judge% + Fan%),23.5,Safe,8.59,,7.34,3.6,26.3,8.06,7.39,21.51
25,2,Victoria Arlen,Percentage (Judge% + Fan%),22.0,Safe,8.04,,7.45,3.6,26.3,8.1,7.37,21.51
25,3,Derek Fisher,Percentage (Judge% + Fan%),21.0,Safe,8.61,,7.32,3.65,100.0,9.11,8.3,100.0
25,3,Drew Scott,Percentage (Judge% + Fan%),23.0,Safe,9.43,,8.09,3.82,100.0,9.05,8.27,100.0
25,3,Frankie Muniz,Percentage (Judge% + Fan%),21.0,Safe,8.61,,11.49,4.46,100.0,9.07,8.26,100.0
25,3,Jordan Fisher,Percentage (Judge% + Fan%),25.0,Safe,10.25,,10.49,4.29,100.0,9.1,8.3,100.0
25,3,Lindsey Stirling,Percentage (Judge% + Fan%),27.0,Safe,11.07,,10.98,4.37,100.0,9.09,8.32,100.0
25,3,Nick Lachey,Percentage (Judge% + Fan%),21.0,Safe,8.61,,8.49,3.9,100.0,9.1,8.3,100.0
25,3,Nikki Bella,Percentage (Judge% + Fan%),21.0,Safe,8.61,,9.88,4.17,100.0,9.1,8.32,100.0
25,3,Sasha Pieterse,Percentage (Judge% + Fan%),19.0,Safe,7.79,,8.29,3.88,100.0,9.08,8.29,100.0
